MSN,Timestamp,Workload Energy Consumption (kWh),Description,Unit,Column_Order,Value
HVICBUS,199409,0.384232122,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.311
HVICBUS,199410,0.405920281,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.385
HVICBUS,199411,0.443728019,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.514
HVICBUS,199412,0.515826495,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.76
,,,,,,
HVICBUS,199501,0.424384525,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.448
HVICBUS,199502,0.427315358,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.458
HVICBUS,199503,0.487397421,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.663
HVICBUS,199504,0.41940211,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.431
HVICBUS,199505,0.473915592,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.617
HVICBUS,199506,0.515826495,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.76
HVICBUS,199507,0.468640094,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.599
HVICBUS,199508,0.415885111,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.419
HVICBUS,199509,0.341735053,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.166
HVICBUS,199510,0.395076202,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.348
HVICBUS,199511,0.435814771,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.487
HVICBUS,199512,0.498241501,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.7
,,,,,,
HVICBUS,199601,0.520222743,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.775
HVICBUS,199602,0.538393904,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.837
HVICBUS,199603,0.573563892,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.957
HVICBUS,199604,0.53898007,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.839
HVICBUS,199605,0.563012896,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.921
HVICBUS,199606,0.540445487,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.844
HVICBUS,199607,0.488862837,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.668
HVICBUS,199608,0.444607268,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.517
HVICBUS,199609,0.374853458,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.279
HVICBUS,199610,0.382473623,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.305
HVICBUS,199611,0.398886284,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.361
HVICBUS,199612,0.513188746,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.751
,,,,,,
HVICBUS,199701,0.525791325,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.794
HVICBUS,199702,0.502637749,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.715
HVICBUS,199703,0.558030481,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.904
HVICBUS,199704,0.511430246,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.745
HVICBUS,199705,0.545134818,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.86
HVICBUS,199706,0.549531067,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.875
HVICBUS,199707,0.504982415,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.723
HVICBUS,199708,0.429073857,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.464
HVICBUS,199709,0.373094959,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.273
HVICBUS,199710,0.394490035,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.346
HVICBUS,199711,0.378077374,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.29
HVICBUS,199712,0.412661196,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.408
,,,,,,
HVICBUS,199801,0.476846424,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.627
HVICBUS,199802,0.496189918,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.693
HVICBUS,199803,0.524032825,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.788
HVICBUS,199804,0.473329426,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.615
HVICBUS,199805,0.549237984,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.874
HVICBUS,199806,0.534876905,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.825
HVICBUS,199807,0.474208675,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.618
HVICBUS,199808,0.415298945,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.417
HVICBUS,199809,0.344372802,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.175
HVICBUS,199810,0.312426729,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.066
HVICBUS,199811,0.331184056,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.13
HVICBUS,199812,0.416764361,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.422
,,,,,,
HVICBUS,199901,0.439624853,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.5
HVICBUS,199902,0.427315358,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.458
HVICBUS,199903,0.477725674,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.63
HVICBUS,199904,0.407092614,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.389
HVICBUS,199905,0.431711606,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.473
HVICBUS,199906,0.455158265,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.553
HVICBUS,199907,0.441969519,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.508
HVICBUS,199908,0.383059789,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.307
HVICBUS,199909,0.310961313,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.061
HVICBUS,199910,0.296307151,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.011
HVICBUS,199911,0.315064478,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.075
HVICBUS,199912,0.371922626,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.269
,,,,,,
HVICBUS,200001,0.38042204,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.298
HVICBUS,200002,0.337338804,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.151
HVICBUS,200003,0.400644783,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.367
HVICBUS,200004,0.427608441,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.459
HVICBUS,200005,0.411488863,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.404
HVICBUS,200006,0.377784291,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.289
HVICBUS,200007,0.361957796,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.235
HVICBUS,200008,0.32971864,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.125
HVICBUS,200009,0.266998828,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.911
HVICBUS,200010,0.257913247,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.88
HVICBUS,200011,0.287514654,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.981
HVICBUS,200012,0.295427902,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.008
,,,,,,
HVICBUS,200101,0.234466589,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.8
HVICBUS,200102,0.235345838,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.803
HVICBUS,200103,0.337924971,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.153
HVICBUS,200104,0.282825322,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.965
HVICBUS,200105,0.293376319,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.001
HVICBUS,200106,0.291031653,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.993
HVICBUS,200107,0.241793669,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.825
HVICBUS,200108,0.316529894,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.08
HVICBUS,200109,0.242966002,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.829
HVICBUS,200110,0.206330598,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.704
HVICBUS,200111,0.197538101,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.674
HVICBUS,200112,0.264947245,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.904
,,,,,,
HVICBUS,200201,0.296014068,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.01
HVICBUS,200202,0.278722157,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.951
HVICBUS,200203,0.276084408,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.942
HVICBUS,200204,0.316529894,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.08
HVICBUS,200205,0.286635404,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.978
HVICBUS,200206,0.254396249,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.868
HVICBUS,200207,0.273446659,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.933
HVICBUS,200208,0.276963658,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.945
HVICBUS,200209,0.246776084,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.842
HVICBUS,200210,0.342614302,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.169
HVICBUS,200211,0.447245018,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.526
HVICBUS,200212,0.529308324,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.806
,,,,,,
HVICBUS,200301,0.355509965,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.213
HVICBUS,200302,0.300410317,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.025
HVICBUS,200303,0.365767878,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.248
HVICBUS,200304,0.240328253,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.82
HVICBUS,200305,0.385990621,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.317
HVICBUS,200306,0.362543962,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.237
HVICBUS,200307,0.364302462,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.243
HVICBUS,200308,0.368991794,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.259
HVICBUS,200309,0.331770223,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.132
HVICBUS,200310,0.330011723,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.126
HVICBUS,200311,0.346424385,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.182
HVICBUS,200312,0.47010551,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.604
,,,,,,
HVICBUS,200401,0.327667057,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.118
HVICBUS,200402,0.278722157,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.951
HVICBUS,200403,0.273153576,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.932
HVICBUS,200404,0.205451348,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.701
HVICBUS,200405,0.195779601,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.668
HVICBUS,200406,0.189917937,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.648
HVICBUS,200407,0.200762016,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.685
HVICBUS,200408,0.223915592,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.764
HVICBUS,200409,0.313892145,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.071
HVICBUS,200410,0.291031653,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.993
HVICBUS,200411,0.347596717,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.186
HVICBUS,200412,0.400937866,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.368
,,,,,,
HVICBUS,200501,0.33880422,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.156
HVICBUS,200502,0.264654162,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.903
HVICBUS,200503,0.295427902,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.008
HVICBUS,200504,0.274912075,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.938
HVICBUS,200505,0.262309496,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.895
HVICBUS,200506,0.296014068,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.01
HVICBUS,200507,0.291324736,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.994
HVICBUS,200508,0.221570926,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.756
HVICBUS,200509,0.218053927,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.744
HVICBUS,200510,0.220691676,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.753
HVICBUS,200511,0.222450176,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.759
HVICBUS,200512,0.28898007,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.986
,,,,,,
HVICBUS,200601,0.356682298,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.217
HVICBUS,200602,0.281359906,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.96
HVICBUS,200603,0.210433763,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.718
HVICBUS,200604,0.185521688,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.633
HVICBUS,200605,0.181711606,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.62
HVICBUS,200606,0.176729191,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.603
HVICBUS,200607,0.219519343,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.749
HVICBUS,200608,0.182590856,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.623
HVICBUS,200609,0.202227433,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.69
HVICBUS,200610,0.278429074,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.95
HVICBUS,200611,0.358147714,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,1.222
HVICBUS,200612,0.265826495,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.907
,,,,,,
HVICBUS,200701,0.18024619,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.615
HVICBUS,200702,0.138042204,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.471
HVICBUS,200703,0.183177022,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.625
HVICBUS,200704,0.184935522,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.631
HVICBUS,200705,0.167643611,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.572
HVICBUS,200706,0.121043376,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.413
HVICBUS,200707,0.089097304,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.304
HVICBUS,200708,0.076201641,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.26
HVICBUS,200709,0.075908558,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.259
HVICBUS,200710,0.096717468,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.33
HVICBUS,200711,0.122801876,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.419
HVICBUS,200712,0.154161782,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.526
,,,,,,
HVICBUS,200801,0.162954279,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.556
HVICBUS,200802,0.157385698,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.537
HVICBUS,200803,0.174384525,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.595
HVICBUS,200804,0.173798359,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.593
HVICBUS,200805,0.169695193,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.579
HVICBUS,200806,0.128370457,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.438
HVICBUS,200807,0.121629543,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.415
HVICBUS,200808,0.117233294,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.4
HVICBUS,200809,0.095838218,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.327
HVICBUS,200810,0.095252052,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.325
HVICBUS,200811,0.11869871,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.405
HVICBUS,200812,0.16031653,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.547
,,,,,,
HVICBUS,200901,0.165005862,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.563
HVICBUS,200902,0.143610785,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.49
HVICBUS,200903,0.193141852,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.659
HVICBUS,200904,0.190797186,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.651
HVICBUS,200905,0.186987104,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.638
HVICBUS,200906,0.16940211,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.578
HVICBUS,200907,0.139800703,Hydroelectric Power Consumed by the Industrial Sector,Trillion Btu,1,0.477
